x	y	stress_xx
 1.0000000000e+000	 0.0000000000e+000	 2.9788078107e-001
 9.9995537907e-001	 9.4463922618e-003	 2.9606669142e-001
 9.9982082766e-001	 1.8928670806e-002	 2.9910372051e-001
 9.9959532214e-001	 2.8445738363e-002	 3.0720766357e-001
 9.9927785191e-001	 3.7996469419e-002	 3.2059119222e-001
 9.9886742018e-001	 4.7579710273e-002	 3.3946335995e-001
 9.9836304482e-001	 5.7194279111e-002	 3.6402908250e-001
 9.9776375910e-001	 6.6838966101e-002	 3.9448859324e-001
 9.9706861257e-001	 7.6512533521e-002	 4.3103687392e-001
 9.9627667181e-001	 8.6213715910e-002	 4.7386306136e-001
 9.9538702132e-001	 9.5941220239e-002	 5.2314983070e-001
 1.0266668589e+000	 0.0000000000e+000	 7.9246712244e-001
 1.0266210481e+000	 9.6982978697e-003	 7.9387465695e-001
 1.0264829086e+000	 1.9433438997e-002	 7.9893761525e-001
 1.0262513896e+000	 2.9204296851e-002	 8.0776961855e-001
 1.0259254534e+000	 3.9009715904e-002	 8.2048188099e-001
 1.0255040767e+000	 4.8848511690e-002	 8.3718335257e-001
 1.0249862513e+000	 5.8719470879e-002	 8.5798035464e-001
 1.0243709845e+000	 6.8621351376e-002	 8.8297619051e-001
 1.0236573006e+000	 7.8552882455e-002	 9.1227073128e-001
 1.0228442412e+000	 8.8512764906e-002	 9.4595997714e-001
 1.0219308666e+000	 9.8499671221e-002	 9.8413559462e-001
 1.0533340711e+000	 0.0000000000e+000	 1.2858709684e+000
 1.0532870704e+000	 9.9502068155e-003	 1.2888947545e+000
 1.0531453428e+000	 1.9938213876e-002	 1.2946338843e+000
 1.0529078102e+000	 2.9962865390e-002	 1.3031128193e+000
 1.0525734079e+000	 4.0022975815e-002	 1.3143547576e+000
 1.0521410862e+000	 5.0117329919e-002	 1.3283817388e+000
 1.0516098105e+000	 6.0244682856e-002	 1.3452144096e+000
 1.0509785624e+000	 7.0403760268e-002	 1.3648717632e+000
 1.0502463409e+000	 8.0593258423e-002	 1.3873708535e+000
 1.0494121627e+000	 9.0811844365e-002	 1.4127264840e+000
 1.0484750635e+000	 1.0105815610e-001	 1.4409508708e+000
